,item1,item2,value,class
255,工作,管理制度,-0.0122086606901322,招募資訊
256,離職,管理制度,0.0831525002071928,招募資訊
257,新鮮人,管理制度,-0.0806372748199796,招募資訊
258,畢業,管理制度,0.019882459863345,招募資訊
259,出路,管理制度,-0.0182101213816114,招募資訊
260,能力,管理制度,0.0780551044352552,招募資訊
261,招募人員,管理制度,0.0317569868532751,招募人員
262,正向,管理制度,0.115862064732436,情緒
263,負向,管理制度,-0.0679338592022729,情緒
264,成就感,工作氛圍,-0.00785971256593255,成長價值
265,學習成長,工作氛圍,-0.0474352703294342,成長價值
266,創新,工作氛圍,-0.0175889382258392,成長價值
267,薪資,工作氛圍,0.0227555019930343,經濟報酬
268,福利,工作氛圍,0.013618280745314,經濟報酬
269,管理制度,工作氛圍,-0.0815348152703509,經濟報酬
270,工作氛圍,工作氛圍,1,人際價值
271,同事互動,工作氛圍,0.0996624200359746,人際價值
272,主管風格,工作氛圍,0.0101954738694374,人際價值
273,工作地點,工作氛圍,-0.0457390403572092,組織安全與安定
274,公司規模,工作氛圍,-0.000564628483059201,組織安全與安定
275,工作環境,工作氛圍,0.204399575100496,組織安全與安定
276,產業前景,工作氛圍,-0.000927966510134338,組織安全與安定
277,輪調,工作氛圍,-0.0215527734101589,變化性
278,外派,工作氛圍,-0.115403219601974,變化性
279,出差,工作氛圍,-0.0107642351657456,變化性
280,安全,工作氛圍,-0.0107642351657456,產品與服務
281,配備,工作氛圍,0.0295696629912095,產品與服務
282,價錢,工作氛圍,-0.0164508827408498,產品與服務
283,科技,工作氛圍,-0.0152286491896635,產品與服務
284,品質,工作氛圍,-0.0677481099874725,產品與服務
285,品牌,工作氛圍,-0.0754921665173948,產品與服務
286,空間,工作氛圍,-0.0419107031298381,產品與服務
287,保養,工作氛圍,0.0586375323202463,產品與服務
288,續航,工作氛圍,-0.0107642351657456,產品與服務
289,車種,工作氛圍,-0.00878786086969746,產品與服務
290,變速箱,工作氛圍,-0.0152286491896636,產品與服務
291,電資,工作氛圍,0.0131608237948861,科系專業
292,機械,工作氛圍,-0.0305262323755697,科系專業
293,製造,工作氛圍,-0.0805788293001221,科系專業
294,品管,工作氛圍,-0.0724232567990633,科系專業
295,多元性,工作氛圍,0.0637309890167493,公司文化與價值
296,面試,工作氛圍,-0.0558191045705796,招募資訊
297,徵才,工作氛圍,-0.043755906109384,招募資訊
298,實習,工作氛圍,-0.0617039906546484,招募資訊
299,工作,工作氛圍,0.175781470696022,招募資訊
300,離職,工作氛圍,-0.00573965774205251,招募資訊
301,新鮮人,工作氛圍,-0.0550465285415565,招募資訊
302,畢業,工作氛圍,-0.0476593753367456,招募資訊
303,出路,工作氛圍,-0.0124310248407566,招募資訊
304,能力,工作氛圍,0.0250210704185828,招募資訊
305,招募人員,工作氛圍,0.017181130444484,招募人員
306,正向,工作氛圍,0.275636254992893,情緒
307,負向,工作氛圍,0.255776259055196,情緒
308,成就感,同事互動,-0.0628868405323993,成長價值
309,學習成長,同事互動,0.153575927161491,成長價值
310,創新,同事互動,-0.0141416231950416,成長價值
311,薪資,同事互動,-0.0300530843624686,經濟報酬
312,福利,同事互動,-0.0891578015898153,經濟報酬
313,管理制度,同事互動,-0.00230642539119362,經濟報酬
314,工作氛圍,同事互動,0.0996624200359747,人際價值
315,同事互動,同事互動,1,人際價值
316,主管風格,同事互動,0.0678906119446277,人際價值
317,工作地點,同事互動,-0.00709258733820422,組織安全與安定
318,公司規模,同事互動,0.163236222199979,組織安全與安定
319,工作環境,同事互動,-0.0391594205021648,組織安全與安定
320,產業前景,同事互動,-0.0508408628693257,組織安全與安定
321,輪調,同事互動,0.0332891007998156,變化性
322,外派,同事互動,0.0698328874120021,變化性
323,出差,同事互動,-0.00865451659118144,變化性
324,安全,同事互動,-0.00865451659118144,產品與服務
325,配備,同事互動,0.0225257583869757,產品與服務
326,價錢,同事互動,-0.0132266190238331,產品與服務
327,科技,同事互動,-0.0122439351281207,產品與服務
328,品質,同事互動,0.162850408539396,產品與服務
329,品牌,同事互動,-0.0606962034523488,產品與服務
330,空間,同事互動,0.26159112402288,產品與服務
331,保養,同事互動,-0.00244572793032036,產品與服務
332,續航,同事互動,-0.00865451659118144,產品與服務
333,車種,同事互動,-0.00706549852606483,產品與服務
334,變速箱,同事互動,-0.0122439351281207,產品與服務
335,電資,同事互動,0.0612317268535274,科系專業
336,機械,同事互動,-0.0245432936472201,科系專業
337,製造,同事互動,-0.05275176612025,科系專業
338,品管,同事互動,0.147346813477258,科系專業
339,多元性,同事互動,-0.0168213568283812,公司文化與價值
340,面試,同事互動,0.106836289360955,招募資訊
341,徵才,同事互動,0.247941812450886,招募資訊
342,實習,同事互動,0.122649498228882,招募資訊
343,工作,同事互動,0.219234840454689,招募資訊
344,離職,同事互動,0.208442807452391,招募資訊
345,新鮮人,同事互動,-0.0442577746783038,招募資訊
346,畢業,同事互動,-0.038318454421154,招募資訊
347,出路,同事互動,-0.00999462656409405,招募資訊
348,能力,同事互動,0.484228877398453,招募資訊
349,招募人員,同事互動,0.0666720024739926,招募人員
350,正向,同事互動,0.0838304198028493,情緒
351,負向,同事互動,0.0983268630234882,情緒
352,成就感,主管風格,0.248568083348643,成長價值
353,學習成長,主管風格,0.00878397326525402,成長價值
354,創新,主管風格,0.00352723280606848,成長價值
355,薪資,主管風格,-0.0540899526272787,經濟報酬
356,福利,主管風格,0.0447436325927235,經濟報酬
357,管理制度,主管風格,0.0786796398034621,經濟報酬
358,工作氛圍,主管風格,0.0101954738694374,人際價值
359,同事互動,主管風格,0.0678906119446277,人際價值
360,主管風格,主管風格,1,人際價值
361,工作地點,主管風格,-0.0369047203773666,組織安全與安定
