,item1,item2,value,class
266,工作環境,管理制度,0.0572362641643655,組織安全與安定
267,產業前景,管理制度,0.00682953484245648,組織安全與安定
268,輪調,管理制度,0.116147265189737,變化性
269,外派,管理制度,0.0271173840447207,變化性
270,出差,管理制度,0.00938828932168622,變化性
271,引擎,管理制度,0.0321536101253161,產品與服務
272,馬力,管理制度,-0.00718696273234161,產品與服務
273,外觀,管理制度,-0.00857239967554731,產品與服務
274,安全,管理制度,0.022969852280283,產品與服務
275,配備,管理制度,-0.0139844764081728,產品與服務
276,價錢,管理制度,0.00897987888413901,產品與服務
277,科技,管理制度,0.0253510107149711,產品與服務
278,品質,管理制度,0.0685087616422948,產品與服務
279,折舊,管理制度,-0.00338691420896328,產品與服務
280,品牌,管理制度,0.0882799482707094,產品與服務
281,空間,管理制度,0.00879530662255833,產品與服務
282,保養,管理制度,0.0628516026757997,產品與服務
283,尺寸,管理制度,0.0221817618466521,產品與服務
284,車種,管理制度,-0.00790591877273708,產品與服務
285,變速箱,管理制度,-0.00338691420896328,產品與服務
286,電資,管理制度,0.0227493900595085,科系專業
287,機械,管理制度,-0.00370589324604062,科系專業
288,製造,管理制度,0.0386548722043109,科系專業
289,品管,管理制度,0.0796182308312399,科系專業
290,多元性,管理制度,0.103259927872239,公司文化與價值
291,企業社會責任,管理制度,0.0203429312068587,公司文化與價值
292,企業永續目標,管理制度,0.0069551257146745,公司文化與價值
293,面試,管理制度,0.0501147425820107,招募資訊
294,徵才,管理制度,0.0292710861320979,招募資訊
295,實習,管理制度,-0.0103767318563833,招募資訊
296,工作,管理制度,0.108773345327027,招募資訊
297,離職,管理制度,0.0396667453264695,招募資訊
298,轉職,管理制度,0.0179147201878443,招募資訊
299,新鮮人,管理制度,0.00213477149765707,招募資訊
300,畢業,管理制度,0.0226656409585854,招募資訊
301,出路,管理制度,0.00975115958638535,招募資訊
302,能力,管理制度,0.0109109104512187,招募資訊
303,招募人員,管理制度,0.0611737960797265,招募人員
304,正向,管理制度,0.0735857745704296,情緒
305,負向,管理制度,0.0654496470133001,情緒
306,成就感,工作氛圍,0.0211792222671866,成長價值
307,學習成長,工作氛圍,0.00356913958811569,成長價值
308,創新,工作氛圍,-0.00616442814373931,成長價值
309,薪資,工作氛圍,0.0509235969173183,經濟報酬
310,福利,工作氛圍,0.0211048053686607,經濟報酬
311,管理制度,工作氛圍,0.059414038574213,經濟報酬
312,工作氛圍,工作氛圍,1,人際價值
313,同事互動,工作氛圍,0.0200611206130153,人際價值
314,主管風格,工作氛圍,0.0176066483865441,人際價值
315,工作地點,工作氛圍,-0.00118511592260367,組織安全與安定
316,公司規模,工作氛圍,-0.00320944618446424,組織安全與安定
317,工作環境,工作氛圍,0.083287250061856,組織安全與安定
318,產業前景,工作氛圍,-0.00489800757708221,組織安全與安定
319,輪調,工作氛圍,-0.0064256368471849,變化性
320,外派,工作氛圍,-0.0104625478601986,變化性
321,出差,工作氛圍,-0.00693174635536697,變化性
322,引擎,工作氛圍,-0.00227039394550639,產品與服務
323,馬力,工作氛圍,0.0207452704713656,產品與服務
324,外觀,工作氛圍,-0.00574644739164533,產品與服務
325,安全,工作氛圍,-0.0061644281437393,產品與服務
326,配備,工作氛圍,0.0432923192357078,產品與服務
327,價錢,工作氛圍,-0.00370808629686669,產品與服務
328,科技,工作氛圍,0.0301754144609286,產品與服務
329,品質,工作氛圍,0.00311078725015159,產品與服務
330,折舊,工作氛圍,-0.00227039394550638,產品與服務
331,品牌,工作氛圍,-0.00623352274541721,產品與服務
332,空間,工作氛圍,-0.00787256441058025,產品與服務
333,保養,工作氛圍,0.052992825489737,產品與服務
334,尺寸,工作氛圍,-0.00826875468029007,產品與服務
335,車種,工作氛圍,-0.00529967664010653,產品與服務
336,變速箱,工作氛圍,-0.00227039394550639,產品與服務
337,電資,工作氛圍,0.0395136617268654,科系專業
338,機械,工作氛圍,-0.00826875468029008,科系專業
339,製造,工作氛圍,0.00625718474413523,科系專業
340,品管,工作氛圍,0.00299286249835388,科系專業
341,多元性,工作氛圍,-0.0105593160374251,公司文化與價值
342,企業社會責任,工作氛圍,-0.00321110689807442,公司文化與價值
343,企業永續目標,工作氛圍,-0.00287199935414746,公司文化與價值
344,面試,工作氛圍,0.0218885468099539,招募資訊
345,徵才,工作氛圍,0.0273943373125606,招募資訊
346,實習,工作氛圍,-0.00945464507867803,招募資訊
347,工作,工作氛圍,0.110048974676008,招募資訊
348,離職,工作氛圍,0.0242935672741568,招募資訊
349,轉職,工作氛圍,-0.00601009887609375,招募資訊
350,新鮮人,工作氛圍,0.02070904816782,招募資訊
351,畢業,工作氛圍,-0.0114077058654053,招募資訊
352,出路,工作氛圍,-0.0061434266694091,招募資訊
353,能力,工作氛圍,0.0587298205985392,招募資訊
354,招募人員,工作氛圍,0.0314913720465133,招募人員
355,正向,工作氛圍,0.130420131804516,情緒
356,負向,工作氛圍,0.190168832650366,情緒
357,成就感,同事互動,0.0045583269225621,成長價值
358,學習成長,同事互動,0.047750743451856,成長價值
359,創新,同事互動,-0.00568339784352969,成長價值
360,薪資,同事互動,-0.0121015743116963,經濟報酬
361,福利,同事互動,-0.0155919921866297,經濟報酬
362,管理制度,同事互動,0.0107223374434418,經濟報酬
363,工作氛圍,同事互動,0.0200611206130153,人際價值
364,同事互動,同事互動,1,人際價值
365,主管風格,同事互動,0.0344866920358762,人際價值
366,工作地點,同事互動,-0.0141509879478845,組織安全與安定
367,公司規模,同事互動,-0.00321363103812603,組織安全與安定
368,工作環境,同事互動,-0.0161602697368854,組織安全與安定
369,產業前景,同事互動,0.0147806763707399,組織安全與安定
370,輪調,同事互動,-0.00592422358555438,變化性
371,外派,同事互動,-0.00964612135301967,變化性
372,出差,同事互動,-0.00639083972906696,變化性
373,引擎,同事互動,-0.00209322775008075,產品與服務
374,馬力,同事互動,-0.0044417865059353,產品與服務
375,外觀,同事互動,-0.00529803348373899,產品與服務
